name,Machine,NumberOfSections,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,Magic,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,Win32VersionValue,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes
E:/sampel/case3_vmini/dmp/pid.1364.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.1416.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.1436.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.1448.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.1532.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.1548.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.1564.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.1584.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.1664.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.1780.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.1812.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.1836.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.1848.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.1872.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.1928.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2148.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2156.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2164.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2216.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2296.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2316.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2336.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2404.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2444.0x7ff6ce9a0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,507392.0,335360.0,0.0,76896.0,4096.0,140698004881408.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,860160.0,1024.0,861430.0,2.0,49504.0,262144.0,49152.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2532.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2576.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2588.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2608.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2908.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2916.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2924.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2932.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.2940.0x7ff673810000.dmp,34404.0,11.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,410112.0,163840.0,512.0,117808.0,4096.0,140696476516352.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,602112.0,1024.0,614496.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.3012.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.3032.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.3036.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.3048.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.3056.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.3064.0x7ff7496f0000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,58880.0,36352.0,0.0,46672.0,4096.0,140700065660928.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,110592.0,1024.0,160529.0,2.0,49632.0,524288.0,65536.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.3172.0x7ff60ecf0000.dmp,34404.0,11.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,2292224.0,1008640.0,0.0,842944.0,4096.0,140694787129344.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,3371008.0,1024.0,3326256.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.3176.0x7ff60ecf0000.dmp,34404.0,11.0,0.0,0.0,240.0,34.0,523.0,14.0,0.0,2292224.0,1008640.0,0.0,842944.0,4096.0,140694787129344.0,4096.0,512.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,3371008.0,1024.0,3326256.0,2.0,49504.0,8388608.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.3192.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.324.0x7ff671550000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,86016.0,64000.0,0.0,5360.0,4096.0,140696440078336.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,163840.0,1024.0,193306.0,1.0,16736.0,524288.0,12288.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.3256.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.3300.0x7ff6d6530000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,226816.0,93696.0,0.0,213616.0,4096.0,140698134446080.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,335872.0,1024.0,379253.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.3360.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.3752.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.3896.0x7ff6e1580000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,27.0,2560.0,7680.0,0.0,4864.0,4096.0,140698319323136.0,4096.0,512.0,6.0,2.0,0.0,0.0,6.0,2.0,0.0,28672.0,1024.0,41995.0,2.0,53600.0,1048576.0,4096.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.4004.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.4168.0x7ff655530000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,74240.0,39424.0,0.0,24240.0,4096.0,140695970185216.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,135168.0,1024.0,113096.0,2.0,49504.0,524288.0,8192.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.4196.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.4240.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.4252.0x7ff65c690000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,26112.0,23040.0,0.0,20096.0,4096.0,140696089067520.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,69632.0,1024.0,115556.0,2.0,49504.0,524288.0,16384.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.4344.0x7ff6dad50000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,43520.0,44544.0,0.0,23536.0,4096.0,140698210074624.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,106496.0,1024.0,141678.0,2.0,49504.0,524288.0,32768.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.4416.0x7ff7631f0000.dmp,34404.0,7.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,59904.0,35840.0,512.0,26432.0,4096.0,140700496625664.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,114688.0,1024.0,120632.0,2.0,49632.0,524288.0,49152.0,1048576.0,4096.0,0.0,16.0
E:/sampel/case3_vmini/dmp/pid.452.0x7ff7eb680000.dmp,34404.0,6.0,0.0,0.0,240.0,34.0,523.0,14.0,20.0,2048.0,6656.0,0.0,4112.0,4096.0,140702783111168.0,4096.0,512.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,28672.0,1024.0,62813.0,1.0,16736.0,262144.0,32768.0,1048576.0,4096.0,0.0,16.0
