name,Machine,NumberOfSections,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,Magic,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,Win32VersionValue,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,keterangan
E:/sampel/zeus/pid1732/file.0x80fb78d0.0xff3662b8.ImageSectionObject.msacm32.dll.img,332,4,0,0,224,8462,267,7,10,62464,8192,0,4754,4096,2008940544,4096,512,5,1,5,1,4,0,0,86016,1024,120334,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0x80fb7d28.0x80ffd008.ImageSectionObject.kernel32.dll.img,332,4,0,0,224,8462,267,7,10,531968,458240,0,46134,4096,2088763392,4096,512,5,1,5,1,4,0,0,999424,1024,1046600,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0x80fcfce0.0x80f587e0.ImageSectionObject.netapi32.dll.img,332,4,0,0,224,8462,267,7,10,309760,21504,0,35320,4096,1535508480,4096,512,5,1,5,1,4,0,0,344064,1024,383638,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0x80ffe8f8.0xff23ad08.ImageSectionObject.wuaucpl.cpl.img,332,4,0,0,224,8462,267,7,10,31232,131584,0,17349,4096,1351876608,4096,512,5,1,5,1,4,0,0,172032,1024,205842,2,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0x81002210.0x80f28ea0.ImageSectionObject.psapi.dll.img,332,4,0,0,224,8462,267,7,10,16384,14848,0,4337,4096,1992228864,4096,512,5,1,5,1,4,0,0,45056,1024,41627,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0x810289f8.0xff1f66d0.ImageSectionObject.wups.dll.img,332,5,0,0,224,8462,267,7,10,30208,5632,0,16536,4096,1348730880,4096,512,5,1,5,1,4,0,0,53248,1024,93446,2,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0x810289f8.0xff210610.DataSectionObject.wups.dll.dat,332,5,0,0,224,8462,267,7,10,30208,5632,0,16536,4096,1348730880,4096,512,5,1,5,1,4,0,0,53248,1024,93446,2,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0x81075220.0x80f49148.ImageSectionObject.ntdll.dll.img,332,4,0,0,224,8462,267,7,10,501760,211456,0,78166,4096,2089811968,4096,512,5,1,5,1,4,10,0,720896,1024,717559,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff1e1480.0x80f73380.ImageSectionObject.wuauclt.exe.img,332,3,0,0,224,271,267,7,10,75264,36864,0,47829,4096,4194304,4096,512,5,1,5,1,4,0,0,122880,1024,147950,2,32768,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff360bd8.0x80ffdba0.ImageSectionObject.xpsp2res.dll.img,332,1,0,0,224,8462,267,7,10,0,2897408,0,0,4096,536870912,4096,512,5,1,5,1,5,1,0,2904064,512,2961476,3,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff361400.0xff36a2b8.ImageSectionObject.AcGenral.dll.img,332,4,0,0,224,8462,267,7,10,204288,1659392,0,155162,4096,1871183872,4096,512,5,1,5,1,4,10,0,1875968,1024,1855724,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff368130.0x80f06008.ImageSectionObject.shell32.dll.img,332,4,0,0,224,8462,267,7,10,2076160,6380544,0,129552,4096,2090598400,4096,512,5,1,5,1,4,10,0,8470528,1024,8440852,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff368130.0xff37b008.DataSectionObject.shell32.dll.dat,332,4,0,0,224,8462,267,7,10,2076160,6380544,0,129552,4096,2090598400,4096,512,5,1,5,1,4,10,0,8470528,1024,8440852,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff37a130.0x80f70880.ImageSectionObject.ws2help.dll.img,332,4,0,0,224,8462,267,7,10,15872,3072,0,5698,4096,1906966528,4096,512,5,1,5,1,4,0,0,32768,1024,45046,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff37a410.0xff37cb28.ImageSectionObject.comres.dll.img,332,4,0,0,224,8462,267,7,10,512,791040,0,4181,4096,1996816384,4096,512,5,1,5,1,4,10,0,806912,1024,823662,3,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff37b438.0xff37cc00.ImageSectionObject.clbcatq.dll.img,332,4,0,0,224,8462,267,7,10,466944,45056,0,13668,4096,1996292096,4096,512,5,1,5,1,4,0,0,520192,1024,522286,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff380b18.0xff386870.ImageSectionObject.shfolder.dll.img,332,4,0,0,224,8462,267,7,10,10752,13312,0,4464,4096,1987575808,4096,512,5,1,5,1,4,0,0,36864,1024,30542,2,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff381888.0xff38a6f0.ImageSectionObject.atl.dll.img,332,4,0,0,224,8462,267,7,10,44544,13312,0,41184,4096,1991376896,4096,512,5,1,5,1,4,10,0,69632,1024,81184,3,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff387640.0xff37e6e0.ImageSectionObject.wtsapi32.dll.img,332,4,0,0,224,8462,267,7,10,14336,3072,0,13277,4096,1995767808,4096,512,5,1,5,1,4,10,0,32768,1024,35846,3,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff38a7e8.0xff38ab48.ImageSectionObject.esent.dll.img,332,5,0,0,224,8462,267,7,10,967680,119296,1536,4829,4096,1617625088,4096,512,5,1,5,1,4,10,0,1101824,1024,1110608,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff38d488.0xff38f220.ImageSectionObject.msimg32.dll.img,332,4,0,0,224,8462,267,7,10,1536,1536,512,4364,4096,1983381504,4096,512,5,1,5,1,4,10,0,20480,1024,21509,3,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff390130.0x80f5a118.ImageSectionObject.version.dll.img,332,4,0,0,224,8462,267,7,10,14848,3584,0,4405,4096,2009071616,4096,512,5,1,5,1,4,0,0,32768,1024,73080,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff392130.0x80f537a0.ImageSectionObject.user32.dll.img,332,4,0,0,224,8462,267,7,10,388608,188928,0,69305,4096,2010382336,4096,512,5,1,5,1,4,0,0,589824,1024,641632,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff395150.0xff395008.ImageSectionObject.winspool.drv.img,332,4,0,0,224,8462,267,7,10,131072,14336,0,19712,4096,1929379840,4096,512,5,1,5,1,4,0,0,155648,1024,172359,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff39f8d8.0x80fb0cf0.ImageSectionObject.wintrust.dll.img,332,4,0,0,224,8462,267,7,10,164864,11264,0,5417,4096,1992491008,4096,512,5,1,5,1,4,0,0,188416,1024,198302,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff3a0690.0x80f78b30.ImageSectionObject.crypt32.dll.img,332,4,0,0,224,8462,267,7,10,540160,56320,0,5698,4096,2007498752,4096,512,5,1,5,1,4,0,0,606208,1024,615569,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff3af260.0xff3beee0.ImageSectionObject.cabinet.dll.img,332,4,0,0,224,11534,267,7,10,55808,12800,0,4240,4096,1964310528,4096,512,5,1,5,1,4,0,0,81920,1024,105167,2,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff3b58e0.0xff287f08.DataSectionObject.wuaueng.dll.dat,332,5,0,0,224,8462,267,7,10,1054720,79872,0,191141,4096,1342439424,4096,512,5,1,5,1,4,0,0,1150976,1536,1143294,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff3b58e0.0xff3c0a90.ImageSectionObject.wuaueng.dll.img,332,5,0,0,224,8462,267,7,10,1054720,79872,0,191141,4096,1342439424,4096,512,5,1,5,1,4,0,0,1150976,1536,1143294,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff3b9130.0x80f04f30.ImageSectionObject.wininet.dll.img,332,4,0,0,224,8462,267,7,10,553984,117248,0,5453,4096,1998258176,4096,512,5,1,5,1,4,0,0,679936,1024,664765,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff3ba7d8.0x80f63868.DataSectionObject.msasn1.dll.dat,332,4,0,0,224,8462,267,7,10,53760,2560,0,13209,4096,2008154112,4096,512,5,1,5,1,4,0,0,73728,1024,71341,2,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff3ba7d8.0x80fadc50.ImageSectionObject.msasn1.dll.img,332,4,0,0,224,8462,267,7,10,53760,2560,0,13209,4096,2008154112,4096,512,5,1,5,1,4,0,0,73728,1024,71341,2,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff3bb8d8.0x80efa2b0.ImageSectionObject.userenv.dll.img,332,4,0,0,224,8462,267,7,10,649216,73216,0,5588,4096,1989935104,4096,512,5,1,5,1,4,0,0,733184,1024,747498,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff3bed90.0xff3bf5d0.ImageSectionObject.mspatcha.dll.img,332,4,0,0,224,8462,267,7,10,26624,2560,0,20910,4096,1611268096,4096,512,5,1,5,1,4,0,0,45056,1024,32023,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff3c0940.0xff3c02e8.ImageSectionObject.advpack.dll.img,332,4,0,0,224,8462,267,7,10,82432,69120,0,78512,4096,1965424640,4096,512,5,1,5,1,4,0,0,167936,1024,143584,2,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff3c0a18.0xff3af3b0.ImageSectionObject.winhttp.dll.img,332,4,0,0,224,8462,267,7,10,314880,36864,0,272166,4096,1297022976,4096,512,5,1,5,1,4,0,0,360448,1024,351526,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid1732/file.0xff3c5368.0x80f70b48.ImageSectionObject.gdi32.dll.img,332,4,0,0,224,8462,267,7,10,265216,11776,0,25546,4096,2012282880,4096,512,5,1,5,1,4,10,0,286720,1024,307207,3,0,262144,4096,1048576,4096,0,16,1
