name,Machine,NumberOfSections,PointerToSymbolTable,NumberOfSymbols,SizeOfOptionalHeader,Characteristics,Magic,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,Win32VersionValue,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,keterangan
E:/sampel/zeus/pid688/file.0x80f2e660.0x81023970.ImageSectionObject.rpcrt4.dll.img,332,5,0,0,224,8462,267,7,10,558592,23040,0,25220,4096,2011627520,4096,512,5,1,5,1,4,10,0,593920,1024,640130,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80f4b3e8.0xff3622b8.ImageSectionObject.w32time.dll.img,332,4,0,0,224,8462,267,7,10,142848,30720,0,7991,4096,1987837952,4096,512,5,1,5,1,4,10,0,180224,1024,178825,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80f4c738.0x81024b00.ImageSectionObject.setupapi.dll.img,332,4,0,0,224,11534,267,7,10,510464,472576,0,5530,4096,2006056960,4096,512,5,1,5,1,4,0,0,995328,1024,1005931,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80f4d128.0x80fb1c48.ImageSectionObject.secur32.dll.img,332,4,0,0,224,8462,267,7,10,49664,5632,0,8497,4096,2013134848,4096,512,5,1,5,1,4,0,0,69632,1024,107137,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80f4d3c8.0x80fb5578.ImageSectionObject.ws2_32.dll.img,332,4,0,0,224,8462,267,7,10,74240,7680,0,4723,4096,1907032064,4096,512,5,1,5,1,4,10,0,94208,1024,131851,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80f63920.0x80f2acb0.ImageSectionObject.advapi32.dll.img,332,4,0,0,224,8462,267,7,10,476160,146432,0,28884,4096,2010972160,4096,512,5,1,5,1,4,0,0,634880,1024,658916,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80f721f8.0x80ff0008.ImageSectionObject.dnsapi.dll.img,332,4,0,0,224,8462,267,7,10,130048,18432,0,33640,4096,1995571200,4096,512,5,1,5,1,4,0,0,159744,1024,203514,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80f72c48.0x80ff9c28.ImageSectionObject.ole32.dll.img,332,5,0,0,224,8462,267,7,10,1193984,87552,0,73921,4096,2001600512,4096,512,5,1,5,1,4,0,0,1294336,1024,1327614,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80f7ca70.0x80f777d0.ImageSectionObject.shlwapi.dll.img,332,4,0,0,224,8462,267,7,10,441344,32768,0,20987,4096,2012610560,4096,512,5,1,5,1,4,0,0,483328,1024,510103,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80fadaa0.0xff384408.ImageSectionObject.msvcp60.dll.img,332,5,0,0,224,8462,267,7,10,176128,233472,0,4882,4096,1980235776,4096,4096,4,0,0,0,4,0,0,413696,4096,432846,2,0,1048576,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80fb2ee8.0x80fcb6c8.DataSectionObject.shimeng.dll.dat,332,4,0,0,224,8462,267,7,10,55808,86528,0,36409,4096,1555496960,4096,512,5,1,5,1,4,0,0,155648,1024,99713,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80fb2ee8.0xff3653d0.ImageSectionObject.shimeng.dll.img,332,4,0,0,224,8462,267,7,10,55808,86528,0,36409,4096,1555496960,4096,512,5,1,5,1,4,0,0,155648,1024,99713,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80fb5ac0.0xff277ef8.DataSectionObject.winmm.dll.dat,332,4,0,0,224,8462,267,7,10,126464,51200,0,11113,4096,1991507968,4096,512,5,1,5,1,4,0,0,184320,1024,191754,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80fb5ac0.0xff36a1e0.ImageSectionObject.winmm.dll.img,332,4,0,0,224,8462,267,7,10,126464,51200,0,11113,4096,1991507968,4096,512,5,1,5,1,4,0,0,184320,1024,191754,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80fb78d0.0xff3662b8.ImageSectionObject.msacm32.dll.img,332,4,0,0,224,8462,267,7,10,62464,8192,0,4754,4096,2008940544,4096,512,5,1,5,1,4,0,0,86016,1024,120334,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80fb7d28.0x80ffd008.ImageSectionObject.kernel32.dll.img,332,4,0,0,224,8462,267,7,10,531968,458240,0,46134,4096,2088763392,4096,512,5,1,5,1,4,0,0,999424,1024,1046600,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80fbe850.0xff38b420.ImageSectionObject.msv1_0.dll.img,332,4,0,0,224,8462,267,7,10,114688,14336,0,18569,4096,2009530368,4096,512,5,1,5,1,4,0,0,143360,1024,180441,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80fcfce0.0x80f587e0.ImageSectionObject.netapi32.dll.img,332,4,0,0,224,8462,267,7,10,309760,21504,0,35320,4096,1535508480,4096,512,5,1,5,1,4,0,0,344064,1024,383638,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80feb1c8.0xff380640.ImageSectionObject.iphlpapi.dll.img,332,4,0,0,224,8462,267,7,10,77312,16384,0,21495,4096,1993736192,4096,512,5,1,5,1,4,10,0,102400,1024,130252,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80ff49d8.0x80f556b8.ImageSectionObject.oakley.dll.img,332,4,0,0,224,8462,267,7,10,196608,639488,0,6141,4096,1977155584,4096,512,5,1,5,1,4,10,0,843776,1024,318491,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80ff4ab0.0x80f555e0.ImageSectionObject.winipsec.dll.img,332,4,0,0,224,8462,267,7,10,28160,3584,0,25532,4096,1949761536,4096,512,5,1,5,1,4,10,0,45056,1024,79278,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80ff4b48.0x80fb4aa8.ImageSectionObject.ipsecsvc.dll.img,332,4,0,0,224,8462,267,7,10,152576,29184,0,4988,4096,1950220288,4096,512,5,1,5,1,4,10,0,192512,1024,246941,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x80ffaa00.0x80ff00f0.ImageSectionObject.samlib.dll.img,332,4,0,0,224,8462,267,7,10,59392,4096,0,4493,4096,1908342784,4096,512,5,1,5,1,4,0,0,77824,1024,105553,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x81002210.0x80f28ea0.ImageSectionObject.psapi.dll.img,332,4,0,0,224,8462,267,7,10,16384,14848,0,4337,4096,1992228864,4096,512,5,1,5,1,4,0,0,45056,1024,41627,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x81002900.0x8102f3b0.ImageSectionObject.mpr.dll.img,332,4,0,0,224,8462,267,7,10,54272,5120,0,4682,4096,1907490816,4096,512,5,1,5,1,4,0,0,73728,1024,98885,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0x81075220.0x80f49148.ImageSectionObject.ntdll.dll.img,332,4,0,0,224,8462,267,7,10,501760,211456,0,78166,4096,2089811968,4096,512,5,1,5,1,4,10,0,720896,1024,717559,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff361400.0xff36a2b8.ImageSectionObject.AcGenral.dll.img,332,4,0,0,224,8462,267,7,10,204288,1659392,0,155162,4096,1871183872,4096,512,5,1,5,1,4,10,0,1875968,1024,1855724,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff368130.0x80f06008.ImageSectionObject.shell32.dll.img,332,4,0,0,224,8462,267,7,10,2076160,6380544,0,129552,4096,2090598400,4096,512,5,1,5,1,4,10,0,8470528,1024,8440852,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff368130.0xff37b008.DataSectionObject.shell32.dll.dat,332,4,0,0,224,8462,267,7,10,2076160,6380544,0,129552,4096,2090598400,4096,512,5,1,5,1,4,10,0,8470528,1024,8440852,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff3761f8.0xff36e0e8.ImageSectionObject.lsasrv.dll.img,332,4,0,0,224,8462,267,7,10,639488,82944,0,63881,4096,1970470912,4096,512,5,1,5,1,4,0,0,737280,1024,785503,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff3783b8.0xff397598.ImageSectionObject.hnetcfg.dll.img,332,5,0,0,224,8462,267,7,10,254976,88576,0,227921,4096,1714094080,4096,512,5,1,5,1,4,0,0,360448,1024,360395,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff3783b8.0xff3b3448.DataSectionObject.hnetcfg.dll.dat,332,5,0,0,224,8462,267,7,10,254976,88576,0,227921,4096,1714094080,4096,512,5,1,5,1,4,0,0,360448,1024,360395,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff37a130.0x80f70880.ImageSectionObject.ws2help.dll.img,332,4,0,0,224,8462,267,7,10,15872,3072,0,5698,4096,1906966528,4096,512,5,1,5,1,4,0,0,32768,1024,45046,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff37c700.0xff378430.ImageSectionObject.mswsock.dll.img,332,5,0,0,224,8462,267,7,10,217600,29184,0,5325,4096,1906638848,4096,512,5,1,5,1,4,10,0,258048,1024,293436,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff37d788.0xff2673f8.DataSectionObject.rsaenh.dll.dat,332,4,0,0,224,8462,267,7,10,134144,17920,0,79073,4096,268238848,4096,512,5,1,5,1,4,0,0,163840,1024,173788,3,2048,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff37d788.0xff37d388.ImageSectionObject.rsaenh.dll.img,332,4,0,0,224,8462,267,7,10,134144,17920,0,79073,4096,268238848,4096,512,5,1,5,1,4,0,0,163840,1024,173788,3,2048,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff384390.0xff376510.ImageSectionObject.schannel.dll.img,332,4,0,0,224,8462,267,7,10,134144,12288,0,5229,4096,1988034560,4096,512,5,1,5,1,4,10,0,159744,1024,203515,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff387718.0xff37e608.ImageSectionObject.scecli.dll.img,332,4,0,0,224,8462,267,7,10,150016,31232,0,5024,4096,1950416896,4096,512,5,1,5,1,4,0,0,188416,1024,207645,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff390130.0x80f5a118.ImageSectionObject.version.dll.img,332,4,0,0,224,8462,267,7,10,14848,3584,0,4405,4096,2009071616,4096,512,5,1,5,1,4,0,0,32768,1024,73080,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff392130.0x80f537a0.ImageSectionObject.user32.dll.img,332,4,0,0,224,8462,267,7,10,388608,188928,0,69305,4096,2010382336,4096,512,5,1,5,1,4,0,0,589824,1024,641632,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff397520.0xff3600f0.ImageSectionObject.wshtcpip.dll.img,332,4,0,0,224,8462,267,7,10,14848,4608,0,5166,4096,1906900992,4096,512,5,1,5,1,4,10,0,32768,1024,74384,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff3a0690.0x80f78b30.ImageSectionObject.crypt32.dll.img,332,4,0,0,224,8462,267,7,10,540160,56320,0,5698,4096,2007498752,4096,512,5,1,5,1,4,0,0,606208,1024,615569,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff3b2590.0xff3b2498.ImageSectionObject.dssenh.dll.img,332,4,0,0,224,8462,267,7,10,126464,11776,0,64089,4096,1745879040,4096,512,5,1,5,1,4,0,0,147456,1024,165271,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff3b62b0.0xff3b97c8.ImageSectionObject.psbase.dll.img,332,4,0,0,224,8462,267,7,10,62464,33280,0,5008,4096,1950089216,4096,512,5,1,5,1,4,10,0,110592,1024,144404,3,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff3b9130.0x80f04f30.ImageSectionObject.wininet.dll.img,332,4,0,0,224,8462,267,7,10,553984,117248,0,5453,4096,1998258176,4096,512,5,1,5,1,4,0,0,679936,1024,664765,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff3ba7d8.0x80f63868.DataSectionObject.msasn1.dll.dat,332,4,0,0,224,8462,267,7,10,53760,2560,0,13209,4096,2008154112,4096,512,5,1,5,1,4,0,0,73728,1024,71341,2,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff3ba7d8.0x80fadc50.ImageSectionObject.msasn1.dll.img,332,4,0,0,224,8462,267,7,10,53760,2560,0,13209,4096,2008154112,4096,512,5,1,5,1,4,0,0,73728,1024,71341,2,1024,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff3bb8d8.0x80efa2b0.ImageSectionObject.userenv.dll.img,332,4,0,0,224,8462,267,7,10,649216,73216,0,5588,4096,1989935104,4096,512,5,1,5,1,4,0,0,733184,1024,747498,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff3bc130.0x80f296a0.ImageSectionObject.wldap32.dll.img,332,4,0,0,224,8462,267,7,10,131072,40448,0,4400,4096,1995833344,4096,512,5,1,5,1,4,0,0,180224,1024,229662,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff3bc130.0x80f63688.DataSectionObject.wldap32.dll.dat,332,4,0,0,224,8462,267,7,10,131072,40448,0,4400,4096,1995833344,4096,512,5,1,5,1,4,0,0,180224,1024,229662,2,0,262144,4096,1048576,4096,0,16,1
E:/sampel/zeus/pid688/file.0xff3c5368.0x80f70b48.ImageSectionObject.gdi32.dll.img,332,4,0,0,224,8462,267,7,10,265216,11776,0,25546,4096,2012282880,4096,512,5,1,5,1,4,10,0,286720,1024,307207,3,0,262144,4096,1048576,4096,0,16,1
